a,Mean Deviation,Variance
0.0001,0.0006206732721646427,4.561991063188957e-07
0.00010102920021214988,0.0006543292466562582,3.1374679291081413e-07
0.00010206899295506665,0.0006681842887947576,3.924248469434523e-07
0.00010311948724709944,0.0006169664765585392,3.8380104180378715e-07
0.00010418079322861446,0.0005978796221066626,4.7321397679685647e-07
0.00010525302217354278,0.0006097924055242519,3.4525044131316694e-07
0.00010633628650104704,0.0005835419614414398,2.953752044464622e-07
0.00010743069978730812,0.0007686138916211453,5.984399806880355e-07
0.00010853637677743319,0.0007383919032441152,4.949078600805082e-07
0.00010965343339748633,0.000575633031762078,3.0107150934921453e-07
0.00011078198676664289,0.0007616402381326122,6.102817677303869e-07
0.00011192215520946903,0.0006053074650965959,2.962152514079276e-07
0.0001130740582683276,0.0005364312469069884,2.8268350879624015e-07
0.00011423781671591171,0.0007484070318554967,3.920734779073154e-07
0.00011541355256790726,0.0007120171355601904,4.887098941735038e-07
0.00011660138909578599,0.0006002778294291672,3.8645665036907873e-07
0.00011780145083972953,0.0007652904699799811,5.049700060372212e-07
0.00011901386362168765,0.0005910501806442206,3.1812790157641594e-07
0.00012023875455856984,0.0006360246194481276,3.9978422102412483e-07
0.00012147625207557301,0.0005840612100894882,3.223816657886174e-07
0.0001227264859196465,0.0006650630008603671,3.587978510168268e-07
0.00012398958717309562,0.000597009171887891,3.881948204963917e-07
0.0001252656882673249,0.000694287012350638,4.994759497829572e-07
0.00012655492299672318,0.0006465896338355727,3.6985164975702245e-07
0.0001278574265326916,0.0006531445533207198,3.916546125588286e-07
0.00012917333543781541,0.0008689101331599617,8.586803165542513e-07
0.00013050278768018248,0.0006870928508116802,4.4348778627517816e-07
0.00013184592264784843,0.0007067610256645066,4.775829964297961e-07
0.00013320288116345106,0.000640147568796576,3.4952559369091983e-07
0.00013457380549897503,0.0006465609790699924,2.899234193801521e-07
0.00013595883939066867,0.0007734427274395752,5.040306227369136e-07
0.00013735812805411394,0.0008503223612522022,6.224687256322049e-07
0.00013877181819945197,0.0006721934997035206,3.911620934780311e-07
0.00014020005804676498,0.0007538716715640457,4.593825845034235e-07
0.00014164299734161653,0.0007060777154389316,4.816683604007199e-07
0.0001431007873707519,0.0006400829298402373,3.925617869359289e-07
0.00014457358097795983,0.0008607607630729944,5.763440116532427e-07
0.00014606153258009765,0.0008373031378199611,7.708547902046453e-07
0.0001475647981832814,0.0006029835485718302,2.880090434520484e-07
0.00014908353539924227,0.0007653141241831438,5.314176645955091e-07
0.0001506179034618518,0.000635430177729154,3.944722874732194e-07
0.0001521680632438169,0.0008305021261945134,5.645891502709891e-07
0.00015373417727354677,0.0006601398623736413,4.1695559512421675e-07
0.000155316409752193,0.0007102172095558989,4.56431783599575e-07
0.00015691492657086612,0.0006491747282725055,5.078836013941235e-07
0.00015852989532802832,0.0008047307997610199,5.430566316388102e-07
0.00016016148534706535,0.0008225942952014606,4.604504548593232e-07
0.00016180986769403976,0.000983395541978098,8.647188835286362e-07
0.00016347521519562624,0.0008159756587069874,4.849151236160176e-07
0.00016515770245723212,0.0007338519145398544,5.20297489984187e-07
0.0001668575058813038,0.0007755307079708171,5.542248092747654e-07
0.0001685748036858222,0.0008008228916925763,5.721867174762103e-07
0.0001703097759229879,0.0008871799147090801,6.313134192275076e-07
0.00017206260449809926,0.0008308322187567965,6.584751149076076e-07
0.00017383347318862432,0.0007528397952538081,5.074096727086686e-07
0.00017562256766346913,0.0008411817260536777,6.095380571877789e-07
0.00017743007550244464,0.0009119865589189224,7.049181154505388e-07
0.0001792561862159335,0.0008183351422689931,7.22341031239726e-07
0.00018110109126475967,0.0009395883717611761,8.106272074887687e-07
0.0001829649840802623,0.0009365956273393184,7.6384351432701e-07
0.00018484806008457636,0.0009324164919059096,7.456479099774823e-07
0.00018675051671112174,0.0006528116346930002,3.502784307305641e-07
0.0001886725534253036,0.0010550799504050986,1.0282603186528085e-06
0.00019061437174542543,0.0008310389986518508,8.52043365497028e-07
0.0001925761752638175,0.0011701678028875858,1.1973243299552658e-06
0.00019455816966818283,0.001144062541080562,1.1547845186179282e-06
0.0001965605627631627,0.0008733979607544257,6.724645463260146e-07
0.00019858356449212417,0.0007774168733039871,6.965453872712001e-07
0.0002006273869591719,0.0008305275819666695,5.691643989459133e-07
0.00020269224445138646,0.0008679282555029881,7.357861039518849e-07
0.00020477835346129148,0.0008489772867533421,5.95849876084414e-07
0.0002068859327095521,0.000908991525350892,6.000972696397214e-07
0.0002090152031679071,0.0008859617437007448,7.376884065485581e-07
0.0002111663880823369,0.0008776562205112644,7.630645816903762e-07
0.00021333971299646953,0.0008670936634380408,9.540835778924557e-07
0.00021553540577522913,0.0008280215131021598,7.134070560291612e-07
0.0002177536966287259,0.0009306869138984715,8.964007357214625e-07
0.00021999481813639296,0.0008749458245573434,7.991542214555725e-07
0.00022225900527137146,0.0008488701512438178,6.505497637787335e-07
0.00022454649542514663,0.0008497741689368439,7.81663484168045e-07
0.00022685752843243733,0.0007376837499850533,5.945332116755425e-07
0.00022919234659634196,0.0008639395563513201,7.729168407980677e-07
0.0002315511947137428,0.001173384183065997,1.2277858626230904e-06
0.00023393432010097222,0.0009620777854191945,9.274846168588185e-07
0.0002363419726197428,0.001020087273416883,9.393414314576101e-07
0.0002387744047033444,0.0010010790442034727,7.709477545269891e-07
0.00024123187138311083,0.0010031246129828867,1.1192331634773784e-06
0.00024371463031515894,0.0009199068554006506,9.150841577723222e-07
0.00024622294180740283,0.0009583840741008764,7.543008430258832e-07
0.0002487570688468463,0.0008909386931849323,6.980469829791425e-07
0.0002513172771271559,0.0009982722820811444,8.868624648147751e-07
0.00025390383507651785,0.0008726918080764339,5.936742184334507e-07
0.00025651701388578206,0.0010587172471459442,1.181794338608925e-06
0.00025915708753689504,0.001125859571812291,1.1200576832896459e-06
0.0002618243328316262,0.0011289020745447113,1.2202476424239192e-06
0.00026451902942058934,0.000853234009748906,7.587613317462719e-07
0.00026724145983256285,0.0009626454778755987,8.985305366106672e-07
0.000269991909504112,0.001187257480794424,1.1775031330717113e-06
0.0002727706668095161,0.0007830382460032675,6.972874445006285e-07
0.0002755780230910023,0.0009637499339302472,1.106998453333063e-06
0.00027841427268929334,0.0008695434105101971,6.435952617320484e-07
0.00028127971297446706,0.0008974876880596092,9.084169532688291e-07
0.00028417464437713487,0.0008721917625883509,6.332320055628657e-07
0.0002870993704199405,0.000893102795107533,6.600305646957917e-07
0.0002900541977493835,0.0011923400552233997,1.124580580474834e-06
0.0002930394361679698,0.0010076267535198463,1.0985707263247176e-06
0.00029605539866669334,0.001068523035095719,9.329339716025238e-07
0.00029910240145785213,0.0009394768185754631,6.241420563945262e-07
0.0003021807640082017,0.0010972309361324984,1.09830682758039e-06
0.00030529080907245026,0.0009265357506417249,7.249449974005514e-07
0.00030843286272709796,0.0011978462912778025,1.3891044996387548e-06
0.00031160725440462523,0.000996836271703625,9.994577495568724e-07
0.000314814316928032,0.0009560665096906097,7.661175115452762e-07
0.00031805438654573353,0.0010651783422101766,1.055282276402329e-06
0.00032132780296681424,0.0010682680797002506,1.0812221130686816e-06
0.0003246349093966452,0.0011095692693479959,8.907487973912361e-07
0.00032797605257286805,0.0010941770285005212,1.0881405431153428e-06
0.00033135158280174883,0.001121653804457283,1.0542027468835164e-06
0.0003347618539949064,0.0011384159518574813,1.2230552787619919e-06
0.0003382072237064188,0.0010134466599356904,7.588457340484947e-07
0.0003416880531703115,0.0011466348303806621,1.0925206673917905e-06
0.00034520470733843115,0.0008987518710548707,7.463091797072044e-07
0.00034875755491870967,0.0011759351794408902,1.4217005706178822e-06
0.00035234696841382175,0.0012352119851860098,1.6979459293396313e-06
0.00035597332416024047,0.0011076919867951337,1.3295408190418806e-06
0.00035963700236769464,0.0011866182280913901,1.1469532010608516e-06
0.0003633383871590324,0.0010011189605146668,9.240407670444006e-07
0.0003670778666104951,0.0009235309069489974,7.606055750717458e-07
0.0003708558327924056,0.001263272371733443,1.8849021517504246e-06
0.0003746726818102752,0.0012564102569015635,1.4653603397096393e-06
0.00037852881384633423,0.0010938854857086193,1.1502914277479495e-06
0.0003824246332014891,0.0010931647826515844,1.256825803864203e-06
0.0003863605483377126,0.0011252137721243195,1.2575716014556561e-06
0.00039033697192086776,0.0011093337566915383,9.443872954837975e-07
0.00039435432086397674,0.001046355770042325,1.0566721230396295e-06
0.00039841301637093105,0.0012073282284870844,1.298456041660649e-06
0.00040251348398065336,0.0010519765730785074,1.0211268550672529e-06
0.00040665615361171415,0.0014316758263011949,1.8430539115148037e-06
0.00041084145960740645,0.0013251932185423029,1.6639197272462705e-06
0.00041506984078128553,0.0016852573308676851,2.4366850192104765e-06
0.00041934174046317666,0.0014594707190764683,2.4099920477027988e-06
0.00042365760654565666,0.0009322214288806332,9.62608418385717e-07
0.00042801789153101366,0.0014144540352804573,1.8511175651892962e-06
0.0004324230525786903,0.0009986361849211624,9.84406029552808e-07
0.00043687355155321516,0.00120699174274967,1.2319442452608913e-06
0.00044136985507262755,0.0012927080114267413,1.7757503530496412e-06
0.00044591243455740067,0.0012413922128949625,1.3458411560621996e-06
0.00045050176627986813,0.0012834997281713457,1.7669744663723613e-06
0.00045513833141415947,0.0014851252907006427,1.812114166436401e-06
0.00045982261608664945,0.0014533570107518772,1.8415421702436786e-06
0.00046455511142692635,0.0013517288828524489,1.8572828406544661e-06
0.0004693363136192854,0.001499659754042517,1.9796028377128745e-06
0.0004741667239547515,0.0013559422824562194,1.3369969392333676e-06
0.0004790468488836384,0.001371702336425773,1.8538986206968796e-06
0.00048397720006864613,0.0015252364125608925,2.291886034204607e-06
0.0004889582944385097,0.0015581957708933514,2.10788306565841e-06
0.0004939906542421953,0.0014650712701165173,1.571608045589242e-06
0.0004990748071036564,0.0015229480580943853,2.0625081321943826e-06
0.0005042112860771539,0.0011455986303179357,1.001491318649826e-06
0.0005094006297031436,0.0012979879425044922,1.6029869415897227e-06
0.0005146433820647412,0.0013623954955282267,2.1218756926073416e-06
0.0005199400928447668,0.001204925897681386,1.4259752726733796e-06
0.0005252913173833774,0.0012915962345313107,1.3535830700183188e-06
0.000530697616736292,0.0012391265365276057,1.6692976568110438e-06
0.0005361595577336164,0.0013074390579803125,1.2244202845920523e-06
0.0005416777130392725,0.0010974068633992568,1.0710179033384922e-06
0.0005472526612110413,0.0012147630032983108,1.2671385480491467e-06
