a,Mean Deviation,Variance
0.0001,0.02407632339796027,0.0006825104551134416
0.00010102920021214988,0.03459359749480379,0.0017928086569001316
0.00010206899295506665,0.025789382287234,0.0008324554455500047
0.00010311948724709944,0.031245489872407044,0.0020428484455176656
0.00010418079322861446,0.036720946986057657,0.0029795765693950583
0.00010525302217354278,0.03280302574042497,0.0008951430333564443
0.00010633628650104704,0.03844322560814181,0.001326681239941926
0.00010743069978730812,0.04125191997455791,0.010071713669620262
0.00010853637677743319,0.03227656399212774,0.0014742622103141828
0.00010965343339748633,0.03467258622092506,0.0020269771198209384
0.00011078198676664289,0.0404211481181035,0.002014237706766965
0.00011192215520946903,0.03826110939118013,0.0018529904224435048
0.0001130740582683276,0.022155679624794006,0.0003280445320496902
0.00011423781671591171,0.035311979504523326,0.001350107170814448
0.00011541355256790726,0.03646024461906931,0.002104110269795955
0.00011660138909578599,0.028682217317452945,0.0012794036493145218
0.00011780145083972953,0.029011914482289267,0.0011753004698492277
0.00011901386362168765,0.03088659344381838,0.001553487544776747
0.00012023875455856984,0.028455601496365186,0.0013747112746845158
0.00012147625207557301,0.04066146597827676,0.0032111472405643884
0.0001227264859196465,0.027361100077433496,0.0005706776449355738
0.00012398958717309562,0.026175171201776058,0.0006408119400088873
0.0001252656882673249,0.07024469440955879,0.04333819893507801
0.00012655492299672318,0.030119840882714684,0.0011237114456224572
0.0001278574265326916,0.04088358613649475,0.006890655977969876
0.00012917333543781541,0.028661675288045623,0.0010682898761420027
0.00013050278768018248,0.02553236048350019,0.0005992620789047324
0.00013184592264784843,0.039194687389523114,0.0015867580671802
0.00013320288116345106,0.03199388381915687,0.002302901601399194
0.00013457380549897503,0.032375182142573886,0.0011661414003224947
0.00013595883939066867,0.02480313703679545,0.0008498347463834615
0.00013735812805411394,0.033129250344556785,0.0014001049215123535
0.00013877181819945197,0.03139009026455409,0.002174977031573316
0.00014020005804676498,0.0413988203814199,0.0019333988848895633
0.00014164299734161653,0.03726508708555558,0.001521941753578013
0.0001431007873707519,0.03846867823916682,0.0014280143304942364
0.00014457358097795983,0.029148225548806573,0.0010159175957453106
0.00014606153258009765,0.05231907313429896,0.004728868294481016
0.0001475647981832814,0.041542810742246083,0.0022072580208510996
0.00014908353539924227,0.029803393719740442,0.0011485907255956735
0.0001506179034618518,0.07550467017415251,0.07553641524325141
0.0001521680632438169,0.02519852004086338,0.0009508713331119335
0.00015373417727354677,0.03604841574168787,0.001003472473666957
0.000155316409752193,0.03280768311443834,0.0012276317295462748
0.00015691492657086612,0.05332765116572838,0.0028759128093605426
0.00015852989532802832,0.037602204199767085,0.0020042211752411077
0.00016016148534706535,0.03556537041763236,0.0022493876180716592
0.00016180986769403976,0.03371268348881938,0.0014111781160117797
