a,Mean Deviation,Variance
0.0001,0.0003977103066020734,1.3054805780921614e-07
0.00010102920021214988,0.0003129151075697575,8.505147210348624e-08
0.00010206899295506665,0.0003387595802155339,7.238085925298633e-08
0.00010311948724709944,0.000405593749794218,1.5800516197039747e-07
0.00010418079322861446,0.00032082373771339057,8.479406582563878e-08
0.00010525302217354278,0.00032503787755392175,7.712916314204141e-08
0.00010633628650104704,0.00033097730645375976,8.013742569653613e-08
0.00010743069978730812,0.0002972481683066255,8.010308145863168e-08
0.00010853637677743319,0.0003782301374343314,1.0382982360765243e-07
0.00010965343339748633,0.00033225229709517995,1.017065030608633e-07
0.00011078198676664289,0.00032746659788858944,7.958520632212475e-08
0.00011192215520946903,0.00040220925833086624,1.3696377279204481e-07
0.0001130740582683276,0.0002972020511850051,7.935517114977527e-08
0.00011423781671591171,0.000382044540947283,1.3039390163482576e-07
0.00011541355256790726,0.00036725868564269564,1.1430365843958614e-07
0.00011660138909578599,0.000344817785586137,1.0772085886589082e-07
0.00011780145083972953,0.00034418851008805555,7.93238061600661e-08
0.00011901386362168765,0.0003452058329794408,1.0371478955394335e-07
0.00012023875455856984,0.00032697171856829965,1.0977526178234723e-07
0.00012147625207557301,0.0003385648924576273,7.969396594814595e-08
0.0001227264859196465,0.0003499345531550976,1.1364895244463496e-07
0.00012398958717309562,0.00030811781350480953,8.967671590587061e-08
0.0001252656882673249,0.00030124367560771363,7.110347073193586e-08
0.00012655492299672318,0.0003749353766082853,1.3719473467040608e-07
0.0001278574265326916,0.00039247759777166866,1.436526545974974e-07
0.00012917333543781541,0.000408240838382784,1.3821951956188008e-07
0.00013050278768018248,0.0003685734104486786,9.81603489410181e-08
0.00013184592264784843,0.0003798382732164413,1.072519269683474e-07
0.00013320288116345106,0.00031223483538507816,7.654911296783169e-08
0.00013457380549897503,0.0003676292549424624,9.032248814689304e-08
0.00013595883939066867,0.00038854702457433805,9.70757594679363e-08
0.00013735812805411394,0.00034219600759277316,9.744211808481388e-08
0.00013877181819945197,0.0003611465777522616,1.3292451989366474e-07
0.00014020005804676498,0.00035033720810258653,9.592802092919756e-08
0.00014164299734161653,0.00032999895811034624,9.361347472472174e-08
0.0001431007873707519,0.0002997471812123953,8.548994388772543e-08
0.00014457358097795983,0.00043142594260379594,2.0174540745185794e-07
0.00014606153258009765,0.0003637858992685506,1.0589417780342164e-07
0.0001475647981832814,0.000405045005685438,1.2670194174298992e-07
0.00014908353539924227,0.00038127832369165695,1.5201179968026832e-07
0.0001506179034618518,0.00043782083328579915,1.2701184112783038e-07
0.0001521680632438169,0.0003472960588500746,8.577678513339999e-08
0.00015373417727354677,0.00031650787517234084,8.752293025618295e-08
0.000155316409752193,0.0003732333729384917,1.0581165829951646e-07
0.00015691492657086612,0.00035898697458957657,1.1729957445896328e-07
0.00015852989532802832,0.000302388392181682,8.038732642691224e-08
0.00016016148534706535,0.0003504788551786369,1.100181477431429e-07
0.00016180986769403976,0.00043775630003813765,1.8825086537036213e-07
0.00016347521519562624,0.00046860104751861894,1.89656397688332e-07
0.00016515770245723212,0.00035405955196807736,9.626456178513047e-08
0.0001668575058813038,0.00039274519566948616,1.1684874434884095e-07
0.0001685748036858222,0.000359748469691547,1.072143186421124e-07
0.0001703097759229879,0.00037409297588897246,1.0926084526871536e-07
0.00017206260449809926,0.0003681695411392475,1.2558918320544668e-07
0.00017383347318862432,0.00043455082615763294,1.8660348422715844e-07
0.00017562256766346913,0.00037062770226500754,1.1671287159473156e-07
0.00017743007550244464,0.00045712814288891425,1.5276447651963455e-07
0.0001792561862159335,0.00041397323357921206,1.71410166236195e-07
0.00018110109126475967,0.00039782349950988815,1.210632292402661e-07
0.0001829649840802623,0.00041264221146625554,1.3413540959444235e-07
0.00018484806008457636,0.00039872003147688406,1.1653566531646817e-07
0.00018675051671112174,0.000501957231689183,2.5767075995480175e-07
0.0001886725534253036,0.0004092685457142417,1.3732237300770752e-07
0.00019061437174542543,0.0005171807316218275,2.2025133117850885e-07
0.0001925761752638175,0.00034838621590524194,1.2160178509307137e-07
0.00019455816966818283,0.00047478780047427254,2.7357047235159e-07
0.0001965605627631627,0.00041916116494795155,1.5898479361399323e-07
0.00019858356449212417,0.00044620083572474814,2.360013351746383e-07
0.0002006273869591719,0.00045364625852761407,1.799123844844406e-07
0.00020269224445138646,0.00038768007173708275,1.3252903726819822e-07
0.00020477835346129148,0.0004167945136121994,1.5128157334974385e-07
0.0002068859327095521,0.0004891953228885288,1.632826367396675e-07
0.0002090152031679071,0.0003978085993077445,1.1733806709852692e-07
0.0002111663880823369,0.0005060474138180998,2.470177514716854e-07
0.00021333971299646953,0.0005328236225125896,2.2270540048058294e-07
0.00021553540577522913,0.0004854659769818539,1.8811284663212519e-07
0.0002177536966287259,0.000492012496738804,2.022127271616699e-07
0.00021999481813639296,0.00046100141667971043,1.844147910143062e-07
0.00022225900527137146,0.0005459771358367201,2.6441705979676213e-07
0.00022454649542514663,0.0005071573884516624,1.9154603807564011e-07
0.00022685752843243733,0.0004561197542452811,1.5839439471727248e-07
0.00022919234659634196,0.000494515821451978,1.8223819703415215e-07
0.0002315511947137428,0.0004974328640070622,2.0879624588079817e-07
0.00023393432010097222,0.0004778708136436354,1.8797597140849155e-07
0.0002363419726197428,0.0004669868706848672,2.0601919573151023e-07
0.0002387744047033444,0.0004743619664432044,2.0183960697330045e-07
0.00024123187138311083,0.0005316238307326508,2.2197520394770053e-07
0.00024371463031515894,0.00047885729992554806,1.9036879291474197e-07
0.00024622294180740283,0.000503736622148595,2.0807123507473294e-07
0.0002487570688468463,0.0004827342677654956,1.7158320219624673e-07
0.0002513172771271559,0.0004621511466065398,1.869386704141417e-07
0.00025390383507651785,0.0005323646242214715,2.472218722916876e-07
0.00025651701388578206,0.0006136252313393567,2.9380650896774694e-07
0.00025915708753689504,0.0005509738078997917,2.6615353439627287e-07
0.0002618243328316262,0.000496760660487975,1.9175658663931826e-07
0.00026451902942058934,0.00046747922965184515,1.7086168406713335e-07
0.00026724145983256285,0.000595020421653271,2.831227977584052e-07
0.000269991909504112,0.0005700332729638341,2.8783178741456733e-07
0.0002727706668095161,0.0006179024763321629,3.4648198936838636e-07
0.0002755780230910023,0.0005363611730847452,2.717171146803285e-07
0.00027841427268929334,0.0005174537016973277,2.1971119696397177e-07
0.00028127971297446706,0.0006493913156999373,3.7664542825223584e-07
0.00028417464437713487,0.0005392700592654006,2.453385206585114e-07
0.0002870993704199405,0.0004916318384037062,1.6000602733579663e-07
0.0002900541977493835,0.0005699473225426084,2.773067091438065e-07
0.0002930394361679698,0.0005899164455366226,3.194827526851452e-07
0.00029605539866669334,0.0005740362750981622,3.3218539076705707e-07
0.00029910240145785213,0.0005644848816885163,2.876181055436023e-07
0.0003021807640082017,0.0005939480783209345,2.3895044115950294e-07
0.00030529080907245026,0.0005237296320128351,2.403237974351911e-07
0.00030843286272709796,0.0006126176380331113,3.260394374158008e-07
0.00031160725440462523,0.0006152161769246384,2.84831549771635e-07
0.000314814316928032,0.0006546697084599435,3.980467054308437e-07
0.00031805438654573353,0.0006455430142556129,3.463319240446714e-07
0.00032132780296681424,0.0004667171170490782,2.183739057342429e-07
0.0003246349093966452,0.0006462115709939403,3.7516147802173846e-07
0.00032797605257286805,0.0006301400189371495,3.891026238515595e-07
0.00033135158280174883,0.0005041503591587315,1.9765346536060373e-07
0.0003347618539949064,0.0005910789110874221,2.931154015377769e-07
0.0003382072237064188,0.0006118101861101597,3.5363707379297123e-07
0.0003416880531703115,0.0005382329609195948,2.909305507977171e-07
0.00034520470733843115,0.0007395630938373969,4.2424162363319567e-07
0.00034875755491870967,0.0005462316607240485,2.1243642659818893e-07
0.00035234696841382175,0.0005804160999715695,3.02933235294573e-07
0.00035597332416024047,0.0005645748794766287,3.3917107016569145e-07
0.00035963700236769464,0.0005774309273158942,2.2973505518403008e-07
0.0003633383871590324,0.0006097869358488246,3.0229639918372427e-07
0.0003670778666104951,0.0008034307626245951,5.759715247513322e-07
0.0003708558327924056,0.0006946453946963261,5.11664389735064e-07
0.0003746726818102752,0.0005934191033791113,2.5751458868053486e-07
0.00037852881384633423,0.0006388941662700149,3.918775800607644e-07
0.0003824246332014891,0.0007780119854985183,6.165097943752847e-07
0.0003863605483377126,0.0005584063057654086,1.8434528020701052e-07
0.00039033697192086776,0.0006833923137022735,3.4044469846097316e-07
0.00039435432086397674,0.0006803216934925075,3.331150930927326e-07
0.00039841301637093105,0.0005899943700358963,2.6877087443264763e-07
0.00040251348398065336,0.0005255655526481056,2.538203310737726e-07
0.00040665615361171415,0.0006259429748841657,3.2250693445089077e-07
0.00041084145960740645,0.0006804362299956112,3.341353445425385e-07
0.00041506984078128553,0.0006460351632043256,3.7421767012778206e-07
0.00041934174046317666,0.000671329644065,3.461756127838498e-07
0.00042365760654565666,0.0006038791115908142,3.681030678023074e-07
0.00042801789153101366,0.0005765695560888335,3.305202080895813e-07
0.0004324230525786903,0.0006820581168846768,3.9361006381247734e-07
0.00043687355155321516,0.0006362250347927423,3.177826381628078e-07
0.00044136985507262755,0.0006948990204780273,4.411233676271553e-07
